organ,organismId,organismName,sex,lifestage,aeid,assayComponentEndpointName,assaySourceLongName,organism,tissue,cellFreeComponentSource,assayFormatType,citations,assayDesignType,assayDesignTypeSub,biologicalProcessTarget,detectionTechnologyType,detectionTechnology,assayName,geneId,geneName,description,geneSymbol,trackStatus,entrezGeneId,officialSymbol,officialFullName,uniprotAccessionNumber
,9606, human,['Not specified'],['Not specified'],686,NVS_IC_hKhERGCh,Novascreen,human,,CHO,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10376921', 'pmid': 10376921, 'title': 'Block of HERG potassium channels by the antihistamine astemizole and its metabolites desmethylastemizole and norastemizole', 'author': 'Zhou Z, Vorperian VR, Gong Q, Zhang S, January CT', 'citation': 'Zhou Z, Vorperian VR, Gong Q, Zhang S, January CT. Block of HERG potassium channels by the antihistamine astemizole and its metabolites desmethylastemizole and norastemizole. J Cardiovasc Electrophysiol. 1999 Jun;10(6):836-43. PubMed PMID: 10376921.', 'otherId': '0', 'citationId': 177, 'otherSource': ''}",binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,NVS_IC_hKhERGCh,184,"potassium voltage-gated channel, subfamily H (eag-related), member 2",,KCNH2,live,3757,KCNH2,"potassium voltage-gated channel, subfamily H (eag-related), member 2",Q12809
,9606, human,['Not specified'],['Not specified'],697,NVS_LGIC_h5HT3,Novascreen,human,,HEK293,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/1840227', 'pmid': 1840227, 'title': '5-HT3 receptors and the therapeutic potential of 5-HT3 receptor antagonists', 'author': 'Tyers MB', 'citation': 'Tyers MB. 5-HT3 receptors and the therapeutic potential of 5-HT3 receptor antagonists. Therapie. 1991 Nov-Dec;46(6):431-5. Review. PubMed PMID: 1840227.', 'otherId': '0', 'citationId': 23, 'otherSource': ''}",binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,NVS_LGIC_h5HT3,166,"5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",,HTR3A,live,3359,HTR3A,"5-hydroxytryptamine (serotonin) receptor 3A, ionotropic",P46098
,9606, human,['Not specified'],['Not specified'],712,NVS_NR_hCAR_Agonist,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12611900', 'pmid': 12611900, 'title': 'Identification of a novel human constitutive androstane receptor (CAR) agonist and its use in the identification of CAR target genes', 'author': 'Maglich JM, Parks DJ, Moore LB, Collins JL, Goodwin B, Billin AN, Stoltz CA, Kliewer SA, Lambert MH, Willson TM, Moore JT', 'citation': 'Maglich JM, Parks DJ, Moore LB, Collins JL, Goodwin B, Billin AN, Stoltz CA, Kliewer SA, Lambert MH, Willson TM, Moore JT. Identification of a novel human constitutive androstane receptor (CAR) agonist and its use in the identification of CAR target genes. J Biol Chem. 2003 May 9;278(19):17277-83. Epub 2003 Feb 27. PubMed PMID: 12611900.', 'otherId': '0', 'citationId': 195, 'otherSource': ''}",binding reporter,fret,receptor binding,Fluorescence,TR-FRET,NVS_NR_hCAR_Agonist,356,"nuclear receptor subfamily 1, group I, member 3",,NR1I3,live,9970,NR1I3,"nuclear receptor subfamily 1, group I, member 3",Q14994
,9606, human,['Not specified'],['Not specified'],714,NVS_NR_hER,Novascreen,human,,MCF7,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/2090365', 'pmid': 2090365, 'title': 'Transient elevation of estrogen receptors in the neonatal rat hippocampus', 'author': ""O'Keefe JA, Handa RJ"", 'citation': ""O'Keefe JA, Handa RJ. Transient elevation of estrogen receptors in the neonatal rat hippocampus. Brain Res Dev Brain Res. 1990 Dec 1;57(1):119-27. PubMed PMID: 2090365."", 'otherId': '0', 'citationId': 29, 'otherSource': ''}",binding reporter,radioligand binding,receptor binding,Radiometry,Lysate-based radiodetection,NVS_NR_hER,117,estrogen receptor 1,,ESR1,live,2099,ESR1,estrogen receptor 1,P03372
,9606, human,['Not specified'],['Not specified'],721,NVS_NR_hPXR,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12663745', 'pmid': 12663745, 'title': 'Genetic profiling defines the xenobiotic gene network controlled by the nuclear receptor pregnane X receptor', 'author': 'Rosenfeld JM, Vargas R Jr, Xie W, Evans RM', 'citation': 'Rosenfeld JM, Vargas R Jr, Xie W, Evans RM. Genetic profiling defines the xenobiotic gene network controlled by the nuclear receptor pregnane X receptor. Mol Endocrinol. 2003 Jul;17(7):1268-82. Epub 2003 Mar 27. PubMed PMID: 12663745', 'otherId': '0', 'citationId': 196, 'otherSource': ''}",binding reporter,fret,receptor binding,Fluorescence,TR-FRET,NVS_NR_hPXR,350,"nuclear receptor subfamily 1, group I, member 2",,NR1I2,live,8856,NR1I2,"nuclear receptor subfamily 1, group I, member 2",O75469
,9606, human,['Not specified'],['Not specified'],729,NVS_OR_hFKBP12,Novascreen,human,,E. coli,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/7685169', 'pmid': 7685169, 'title': 'Detection of the FK506-FKBP-calcineurin complex by a simple binding assay', 'author': 'Asami M, Kuno T, Mukai H, Tanaka C', 'citation': 'Asami M, Kuno T, Mukai H, Tanaka C. Detection of the FK506-FKBP-calcineurin complex by a simple binding assay. Biochem Biophys Res Commun. 1993 May 14;192(3):1388-94. PubMed PMID: 7685169.', 'otherId': '0', 'citationId': 143, 'otherSource': ''}",binding reporter,radioligand binding,receptor binding,Radiometry,Filter-based radiodetection,NVS_OR_hFKBP12,128,"FK506 binding protein 1A, 12kDa",,FKBP1A,live,2280,FKBP1A,"FK506 binding protein 1A, 12kDa",P62942
,9606, human,['Not specified'],['Not specified'],321,NVS_ADME_hCYP1A1,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP1A1,77,"cytochrome P450, family 1, subfamily A, polypeptide 1",,CYP1A1,live,1543,CYP1A1,"cytochrome P450, family 1, subfamily A, polypeptide 1",P04798
,9606, human,['Not specified'],['Not specified'],323,NVS_ADME_hCYP1A2,Novascreen,human,,insect cells,biochemical,"{'doi': '', 'url': '', 'pmid': 0, 'title': 'High throughput screening for inhibition of cytochrome P450 metabolism', 'author': 'Crespi CL, Miller VP, and Penman BW', 'citation': 'Crespi CL, Miller VP, and Penman BW (1998) High throughput screening for inhibition of cytochrome P450 metabolism. Med Chem Res 8: 457-471.', 'otherId': '0', 'citationId': 203, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP1A2,78,"cytochrome P450, family 1, subfamily A, polypeptide 2",,CYP1A2,live,1544,CYP1A2,"cytochrome P450, family 1, subfamily A, polypeptide 2",P05177
,9606, human,['Not specified'],['Not specified'],325,NVS_ADME_hCYP1B1,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP1B1,79,"cytochrome P450, family 1, subfamily B, polypeptide 1",,CYP1B1,live,1545,CYP1B1,"cytochrome P450, family 1, subfamily B, polypeptide 1",Q16678
,9606, human,['Not specified'],['Not specified'],331,NVS_ADME_hCYP2C18,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP2C18,86,"cytochrome P450, family 2, subfamily C, polypeptide 18",,CYP2C18,live,1562,CYP2C18,"cytochrome P450, family 2, subfamily C, polypeptide 18",P33260
,9606, human,['Not specified'],['Not specified'],335,NVS_ADME_hCYP2C8,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP2C8,84,"cytochrome P450, family 2, subfamily C, polypeptide 8",,CYP2C8,live,1558,CYP2C8,"cytochrome P450, family 2, subfamily C, polypeptide 8",P10632
,9606, human,['Not specified'],['Not specified'],339,NVS_ADME_hCYP2D6,Novascreen,human,,insect cells,biochemical,"{'doi': '', 'url': '', 'pmid': 0, 'title': 'High throughput screening for inhibition of cytochrome P450 metabolism', 'author': 'Crespi CL, Miller VP, and Penman BW', 'citation': 'Crespi CL, Miller VP, and Penman BW (1998) High throughput screening for inhibition of cytochrome P450 metabolism. Med Chem Res 8: 457-471.', 'otherId': '0', 'citationId': 203, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP2D6,87,"cytochrome P450, family 2, subfamily D, polypeptide 6",,CYP2D6,live,1565,CYP2D6,"cytochrome P450, family 2, subfamily D, polypeptide 6",P10635
,9606, human,['Not specified'],['Not specified'],341,NVS_ADME_hCYP2E1,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP2E1,88,"cytochrome P450, family 2, subfamily E, polypeptide 1",,CYP2E1,live,1571,CYP2E1,"cytochrome P450, family 2, subfamily E, polypeptide 1",P05181
,9606, human,['Not specified'],['Not specified'],343,NVS_ADME_hCYP2J2,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP2J2,89,"cytochrome P450, family 2, subfamily J, polypeptide 2",,CYP2J2,live,1573,CYP2J2,"cytochrome P450, family 2, subfamily J, polypeptide 2",P51589
,9606, human,['Not specified'],['Not specified'],347,NVS_ADME_hCYP3A5,Novascreen,human,,,biochemical,"{'doi': '', 'url': '', 'pmid': 0, 'title': 'High throughput screening for inhibition of cytochrome P450 metabolism', 'author': 'Crespi CL, Miller VP, and Penman BW', 'citation': 'Crespi CL, Miller VP, and Penman BW (1998) High throughput screening for inhibition of cytochrome P450 metabolism. Med Chem Res 8: 457-471.', 'otherId': '0', 'citationId': 203, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP3A5,91,"cytochrome P450, family 3, subfamily A, polypeptide 5",,CYP3A5,live,1577,CYP3A5,"cytochrome P450, family 3, subfamily A, polypeptide 5",P20815
,9606, human,['Not specified'],['Not specified'],349,NVS_ADME_hCYP4F12,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/12065444', 'pmid': 12065444, 'title': 'Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4', 'author': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL', 'citation': 'Stresser DM, Turner SD, Blanchard AP, Miller VP, Crespi CL. Cytochrome P450 fluorometric substrates: identification of isoform-selective probes for rat CYP2D2 and human CYP3A4. Drug Metab Dispos. 2002 Jul;30(7):845-52. PubMed PMID: 12065444.', 'otherId': '0', 'citationId': 191, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ADME_hCYP4F12,434,"cytochrome P450, family 4, subfamily F, polypeptide 12",,CYP4F12,live,66002,CYP4F12,"cytochrome P450, family 4, subfamily F, polypeptide 12",Q9HCS2
,9606, human,['Not specified'],['Not specified'],381,NVS_ENZ_hAChE,Novascreen,human,,,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/13726518', 'pmid': 13726518, 'title': 'A new and rapid colorimetric determination of acetylcholinesterase activity', 'author': 'ELLMAN GL, COURTNEY KD, ANDRES V Jr, FEATHER-STONE RM', 'citation': 'ELLMAN GL, COURTNEY KD, ANDRES V Jr, FEATHER-STONE RM. A new and rapid colorimetric determination of acetylcholinesterase activity. Biochem Pharmacol. 1961 Jul;7:88-95. PubMed PMID: 13726518.', 'otherId': '0', 'citationId': 197, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Absorbance ,Spectrophotometry,NVS_ENZ_hAChE,2,acetylcholinesterase (Yt blood group),,ACHE,live,43,ACHE,acetylcholinesterase (Yt blood group),P22303
,9606, human,['Not specified'],['Not specified'],383,NVS_ENZ_hACP1,Novascreen,human,,SF9,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hACP1,5,"acid phosphatase 1, soluble",,ACP1,live,52,ACP1,"acid phosphatase 1, soluble",P24666
,9606, human,['Not specified'],['Not specified'],385,NVS_ENZ_hAKT1,Novascreen,human,,,biochemical,"{'doi': 'doi: 10.1021/tx400021f', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/23611293', 'pmid': 23611293, 'title': 'Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays', 'author': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB', 'citation': 'Sipes NS, Martin MT, Kothiya P, Reif DM, Judson RS, Richard AM, Houck KA, Dix DJ, Kavlock RJ, Knudsen TB. Profiling 976 ToxCast chemicals across 331 enzymatic and receptor signaling assays. Chem Res Toxicol. 2013 Jun 17;26(6):878-95. doi: 10.1021/tx400021f. Epub 2013 May 16. PubMed PMID: 23611293; PubMed Central PMCID: PMC3685188.', 'otherId': '0', 'citationId': 215, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence and electrophoretic mobility shift,NVS_ENZ_hAKT1,22,v-akt murine thymoma viral oncogene homolog 1,,AKT1,live,207,AKT1,v-akt murine thymoma viral oncogene homolog 1,P31749
,9606, human,['Not specified'],['Not specified'],395,NVS_ENZ_hBACE,Novascreen,human,,SF9,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/10591214', 'pmid': 10591214, 'title': 'Purification and cloning of amyloid precursor protein beta-secretase from human brain', 'author': 'Sinha S, Anderson JP, Barbour R, Basi GS, Caccavello R, Davis D, Doan M, Dovey HF, Frigon N, Hong J, Jacobson-Croak K, Jewett N, Keim P, Knops J, Lieberburg I, Power M, Tan H, Tatsuno G, Tung J, Schenk D, Seubert P, Suomensaari SM, Wang S, Walker D, Zhao J, McConlogue L, John V', 'citation': 'Sinha S, Anderson JP, Barbour R, Basi GS, Caccavello R, Davis D, Doan M, Dovey HF, Frigon N, Hong J, Jacobson-Croak K, Jewett N, Keim P, Knops J, Lieberburg I, Power M, Tan H, Tatsuno G, Tung J, Schenk D, Seubert P, Suomensaari SM, Wang S, Walker D, Zhao J, McConlogue L, John V. Purification and cloning of amyloid precursor protein beta-secretase from human brain. Nature. 1999 Dec 2;402(6761):537-40. PubMed PMID: 10591214.', 'otherId': '0', 'citationId': 180, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ENZ_hBACE,378,beta-site APP-cleaving enzyme 1,,BACE1,live,23621,BACE1,beta-site APP-cleaving enzyme 1,P56817
,9606, human,['Not specified'],['Not specified'],399,NVS_ENZ_hCASP1,Novascreen,human,,E. coli,biochemical,"{'doi': '', 'url': 'http://www.ncbi.nlm.nih.gov/pubmed/9092497', 'pmid': 9092497, 'title': 'Substrate specificities of caspase family proteases', 'author': 'Talanian RV, Quinlan C, Trautz S, Hackett MC, Mankovich JA, Banach D, Ghayur T, Brady KD, Wong WW', 'citation': 'Talanian RV, Quinlan C, Trautz S, Hackett MC, Mankovich JA, Banach D, Ghayur T, Brady KD, Wong WW. Substrate specificities of caspase family proteases. J Biol Chem. 1997 Apr 11;272(15):9677-82. PubMed PMID: 9092497.', 'otherId': '0', 'citationId': 170, 'otherSource': ''}",enzyme reporter,enzyme activity,regulation of catalytic activity,Fluorescence,Fluorescence,NVS_ENZ_hCASP1,39,"caspase 1, apoptosis-related cysteine peptidase",,CASP1,live,834,CASP1,"caspase 1, apoptosis-related cysteine peptidase",P29466
